id,tweet
1467850941760094208,"#LIVE Wawancara bersama Ketua Umum Asosiasi Pengelola Pusat Belanja Indonesia, Alphonzus Widjaya tentang Pengaturan kapasitas mall selama PPKM Level 3 sebanyak 75 persen.

Selengkapnya dengarkan PRO 3 RRI"
1467850720434999301,Pemerintah Perpanjang PPKM Luar Jawa - Bali 7 Hingga 23 Desember 2021 https://t.co/BALoGbIDf6
1467850673672708098,@95VAN7E hahaha mereka kec yugyeom pernah ngelanggar ppkm korsel gitu kak pas coronce di korsel lagi gila2an trs ketauan sama dispatch trs ya gitu deh search di google beritanya masih ada kalo ngga salah
1467850627988348933,"Ya allah semoga perjalanan ka jarak jauh dikurangin kek pas ppkm level 3, keterlaluan amat ini nunggu krl cikarang 20 menit lebih"
1467850454600077317,@jinieforin @BTS_twt Akhirnya rinnnn keburu ppkm lg watir alea wkwkkw
1467850030392381448,"sing maksain muktamar NU digelar dalam waktu PPKM, berarti bisa disebut tidak taat aturan pemerintah, dan tidak peduli kepada keselamatan bangsa.

siapa poliTIKUS yang bermain di balik itu yaa???

#mesakakeRoisAam"
1467849808899502084,@STerkasih Ada . Molai tgl 20 ppkm
1467849678209228803,Jadi PPKM lagi gak sih?
1467849517772902400,@Bang_Garr Ada rumor katanya tgl 24-januari ada ppkm lagi.
1467849110359199745,@Bang_Garr PPKM natal bang
1467848906293710852,"Pemprov Jabar Salurkan Bansos PPKM Rp1 Miliar untuk Warga Sumedang, Berikut Rinciannya
 https://t.co/GO80JC2HL2

#bansos #ppkm #Sumedang #Jabar #berita https://t.co/pDxVA9AZoZ"
1467848745274339338,#PPKM #Luar #JawaBali diperpanjang 7-23 Desember https://t.co/V71YPlrKg8
1467848670846488577,"@mymunstar dark jokes al, malah tadi ada yg bilang sirkel ppkm wkwkw ngakak bgt😭 mereka kalo nongki lagi bakal gonjang ganjing sih"
1467848507050455044,Pengumuman! Pemerintah Perpanjang PPKM Luar Jawa-Bali https://t.co/ZfvgZ6kdOB
1467848488373293059,"@flufflybbe Iyaa awal tahun, semenjak ppkm nih susah banget mau perjalanan dinas tuh 😭"
1467848324665405440,"Disnaker Kota Jayapura khawatir Penerapan PPKM level 3 di masa pandemi Covid-19 akan menganggu aktivitas dan efektivitas pekerja baik di sektor formal maupun informal. 

#PapuanLivesMatter 
https://t.co/IrIYjjg45x"
1467848247704096774,"Ops Yustisi dalam rangka Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level I Covid-19 di wilayah Polsek Tugu.

Senin, 06 Desember 2021 https://t.co/2s70y2QFxj"
1467847460487786497,"@AOSBADUYtm007 @KakaKeyo Mantaps lah...
Sblm  ppkm"
1467847179586867200,"Mau tiga Priode 
Perpanjang az PPKM sampai 2024 dgn begitu Pemilu ditiadakan alasan pandemi...
Langgeng ...dah https://t.co/RRMTzzAamB"
1467846885213835264,"PPKM Luar Jawa-Bali Lanjut hingga 23 Desember, Airlangga: Pemerintah Terus Monitor Varian Omicron https://t.co/eEPy6KrbuJ"
1467846703726280709,"@MohammadFikriB7 jadi kerjanya kita sebagai verifikator atau pendaftaran Medical Check-up, lokasi di malang mulai tanggal 20des-30jan. tanggal 24-4 libur dikarenakan ppkm"
1467845091305816071,"PIKET POSKO SIAGA BENCANA &amp;
PIKET POSKO PPKM MIKRO COVID-19  KELURAHAN KAMAL
Senin , 06 Desember 2021
@DKIJakarta @kotajakbar @SatpolPP_DKI @aniesbaswedan @ArizaPatria 
#KelurahanKamal https://t.co/GmHxrK8Ttz"
1467845038738657280,"""Nanti PPKM level 3 ada beberapa tempat wisata potensial kerumunan itu ditutup. Tempat wisata Ragunan, termasuk RPTRA akan ditutup sementara."" https://t.co/vQWHU4HF5B"
1467844979359842304,"Rangkuman Covid: PPKM Luar Jawa Diperpanjang, Booster Vaksin Januari https://t.co/8LRNn3ZoIF"
1467844803995918345,Gubernur Sulteng Berlakukan PPKM Level 3 Jelang Natal 2021 dan Tahun Baru 2022 https://t.co/Mea3AxkDmk https://t.co/4abb60k4Nm
1467844703403925513,Udah ga ada PPKM tp rasanya masih PPKM (Pelan-Pelan Kangen kaMu) 😅
1467844661876125698,"@txtdaritiok jadi kerjanya kita sebagai verifikator atau pendaftaran Medical Check-up, lokasi di malang mulai tanggal 20des-30jan. tanggal 24-4 libur dikarenakan ppkm"
1467844629722587136,"@berjalankekiri jadi kerjanya kita sebagai verifikator atau pendaftaran Medical Check-up, lokasi di malang mulai tanggal 20des-30jan. tanggal 24-4 libur dikarenakan ppkm"
1467844588249382912,"@GalangpratamaP jadi kerjanya kita sebagai verifikator atau pendaftaran Medical Check-up, lokasi di malang mulai tanggal 20des-30jan. tanggal 24-4 libur dikarenakan ppkm"
1467844561477128197,"@masrud_ jadi kerjanya kita sebagai verifikator atau pendaftaran Medical Check-up, lokasi di malang mulai tanggal 20des-30jan. tanggal 24-4 libur dikarenakan ppkm"
1467844537204629505,"@MrForeoN jadi kerjanya kita sebagai verifikator atau pendaftaran Medical Check-up, lokasi di malang mulai tanggal 20des-30jan. tanggal 24-4 libur dikarenakan ppkm"
1467844520461090827,"Kembali, PPKM Luar Jawa-Bali diperpanjang Hingga 23 Desember https://t.co/5TGcgaZxrm"
1467844301761568768,@elzelemon @callaliIie ppkm tuh apaaa??😭
1467844010236538884,"Ringankan Beban Masyarakat Terdampak PPKM, Dinsos Jabar Salurkan Bansos Tunai

https://t.co/qraYtzFvkZ

#Jabarnews #beritalokal #beritahiperlokal #harianjabar #jabartoday #beritajabar #beritajawabarat #PPKMKotaBandung #DinsosJabar #BansoaJabar"
1467843776416653313,"Menurut Airlangga, kriteria penerapan PPKM di luar Jawa-Bali ditetapkan berdasarkan level asesmen situasi pandemi dan capaian vaksinasi.

https://t.co/4zZL4tvD3I"
1467843693956591618,"Kutim– Personel Polres Kutim bersam Tim gabungan dalam kegiatan PPKM melaksanakan kegiatan penerapan disiplin dan penegakkan hukum protokol kesehatan covid- 19 pada titik keramaian.
.
#Poldakaltim #Kaltim #kamihumaspolri #ProgramPrioritasKapolri https://t.co/Zocqwrp1fs"
1467843656149180418,"Kutim– Personel Polres Kutim bersam Tim gabungan dalam kegiatan PPKM melaksanakan kegiatan penerapan disiplin dan penegakkan hukum protokol kesehatan covid- 19 pada titik keramaian.
.
#Poldakaltim #Kaltim #kamihumaspolri #ProgramPrioritasKapolri https://t.co/lbIZAP8PKK"
1467843626117984260,"Kutim– Personel Polres Kutim bersam Tim gabungan dalam kegiatan PPKM melaksanakan kegiatan penerapan disiplin dan penegakkan hukum protokol kesehatan covid- 19 pada titik keramaian.
.
#Poldakaltim #Kaltim #kamihumaspolri #ProgramPrioritasKapolri https://t.co/TOrCDIs1ll"
1467843542538092551,Pengumuman! Pemerintah Perpanjang PPKM Luar Jawa-Bali https://t.co/q0QOWOSJJ7
1467843504546226187,"Rapat Terbatas Evaluasi PPKM, Percepatan Vaksin ke Anak #AirlanggaHartarto #Nasional https://t.co/Ktlntg0mQi"
1467843265281945601,"Pemerintah Perpanjang PPKM di Luar Jawa-Bali Hingga 23 Desember 2021 Meski Tren Kasus Menurun https://t.co/ZinWgRq8Ge

@fadjroeL @Jokowinomics_id @PerekonomianRI @airlangga_hrt @KemenkesRI @KemenBUMN @BNPB_Indonesia @lawancovid19_id"
1467842662292025348,"Berstatus PPKM Level 2, Pemkab Purwakarta Genjot Target Percepatan Vaksinasi
https://t.co/cilMeKUX6c https://t.co/9wxrgf1nIv"
1467842056143835139,"Niatnya cuma mau nganter barang , malah nglewatin kayak beginian😂 gapapalah ya itung² menyelam sambil minum air.. 😂Btw, gara² ppkm jadi udh gaada yg kesini https://t.co/FtqII7DFMx"
1467842035642032129,@jogmfs Sepertinya tanggal yg anda pesan masuk jadwal PPKM akhir tahun
1467841692854149123,@elzelemon @callaliIie mksd nyaa ppkm aap😭😭
1467841312598622208,Airlangga: PPKM Berdasar Level Asesmen Situasi dan Capaian Vaksinasi https://t.co/iJqBIW4yJu
1467841259192532997,"Dalam upaya untuk mengendalikan pandemi, pemerintah kembali melanjutkan PPKM luar Jawa-Bali hingga tanggal 23 Desember 2021.

""Khusus di luar Jawa-Bali akan ada perpanjangan PPKM dari tanggal 7 sampai dengan 23 Desember 2021,"" kata Menko Airlangga. https://t.co/OfVPaWxpkl"
1467841244629929984,PPKM Luar Jawa-Bali Diperpanjang Hingga 23 Desember 2021 https://t.co/zxhp0lrEXz
1467840928303882247,PPKM luar Jawa-Bali diperpanjang 7 hingga 23 Desember https://t.co/6QOm0ujGd7
1467840373217136640,Pemko Padang Berlakukan PPKM Level 3 Saat Libur Nataru via @langgamid https://t.co/NQLUtCIqg2
1467840249522917382,"@txtdrpemerintah Halah , giliran molibur PPKM asu"
1467839966671564801,"@nuicemedia Kayaknya load wfo yg sudah menormal, tidak diikuti oleh kesiagaan driver, letih bisa jadi. Ga fresh pas mengemudi. Pernah liat tidur saat jam sibuk pagi kemudian di bangunkan oleh penunggu di halte ..smga bsa sgra evaluasi. Hrusnya kelar ppkm bisa nunjukkin project baru yagasih"
1467839708025606146,"Abis balik jogja. Aduh rame banget 
Kayaknya ini orang-orang pada memanfaatkan waktu sebelum ppkm deh"
1467839299429158913,@sbrnchrnns Antigen. Selama PPKM Lvl 3-4 belum berjalan.
1467839287890571264,"Kodim 1207/PONTIANAK Laksanakan PPKM Skala Mikro(Senin, 6/12/2021)

Pendim 1207/Pontianak

#TNIADMengabdiDanMembangunBersamaRakyat 
#pendim1207Pontianak https://t.co/RJisfGNyhq"
1467839226360184834,"Sosialisasi PPKM Skala Mikro Oleh Satgas Tangkal Covid-19 Kodim 1207/PONTIANAK

(Pendim 1207/PONTIANAK)

#TNIADMengabdiDanMembangunBersamaRakyat 
#pendim1207PONTIANAK https://t.co/gRb5eWefKq"
1467839178930987012,BNTR LG NATAL YATUHAN MALAH PPKM😃 tp gpp demi si kopit ga meningkat lg hehe❤️
1467839052674076672,"Pemerintah kota berencana menggelar rapat evaluasi PPKM level 1 pada, Selasa (7/12) pagi. Rapat evaluasi ini juga melibatkan unsur Forkopimda Pekanbaru.

""Besok pagi kita rapat evaluasi bersama Forkopimda, sekalian persiapan Natal dan Tahun baru,"" pungkasnya."
1467839007027462144,"Menurutnya, pemerintah kota belum bisa memastikan untuk tetap menerapkan PPKM level 1. Status PPKM di Kota Pekanbaru tergantung hasil evaluasi Satgas nasional."
1467838854451191810,"Penerapan Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) level 1 di Kota Pekanbaru berakhir, Senin (6/12/2021). Pemerintah Kota (Pemko) Pekanbaru masih belum menentukan sikap terkait kelanjutan level PPKM.

Sumber: https://t.co/8ZvwTqePvL
#infoPKU #Pekanbaru #ppkmpekanbaru https://t.co/myHIkaep2C"
1467838648087289861,Minggir u smua. Sirkel ppkm yang digrebek dispanci mau lewat https://t.co/zW7Q5BrarY
1467838612939034626,"Bsq ud Mulai PPKM oii pmrinth gk ad otak kelen covid it klian yg ada²i, proyek klen, gk mkir otak klen rkyt mw mkn ap, bt walkot medan kau tutup it kesawan square klo mmg PPKM bsq jgn proyek klen gk klen ttp, rkyt cr mkn klen tutup azab lh sm klen rzim gk ad otak @tvOneNews"
1467838123354644486,"Sebanyak 40 personel kepolisian disiagakan di lima pintu masuk Kota Bandar Lampung dalam rangka penyekatan jelang perayaan Natal 2021 dan Tahun Baru 2022 (Nataru).
#Nataru #nataru2022 #ppkm #penyekatan #penyekatanbandarlampung #ppkmlampung #lampostco
https://t.co/Lfdxjv6X8m"
1467838012973142016,"TETAP PATUHI PROTOKOL KESEHATAN 

Jelang libur akhir tahun dan hari natal,
PPKM LEVEL 3 akan diterapkan.
Pemberlakuan PPKM Level 3 berlangsung dari tanggal 24 Desember 2021 - 2 Januari 2022
PPKM membatasi mobilitas masyarakat dengan tujuan menekan laju Covid-19 di Indonesia https://t.co/ZlVvIvD4vR"
1467837446863790080,"Kota Cirebon, Jawa Barat, yang sebelumnya berada di level 1 PPKM bakal berubah menjadi level 3 selama momen libur Nataru. #publisherstory https://t.co/zia8cO0Rdl"
1467837250549338114,Papua Disnaker Kota Jayapura khawatir PPKM level 3 ganggu peningkatan efektivitas pekerja https://t.co/2atNNX01Ws https://t.co/Cql8tb6743
1467837245805580291,Disnaker Kota Jayapura khawatir PPKM level 3 ganggu peningkatan efektivitas pekerja https://t.co/kPiOjwguQo
1467837221080223744,@jirsooyaa LUCU BANGET GANG PPKM
1467837151333085188,@gwoogiie iya soalnya ppkm ya.. tpi dah terbebas dari beban overthinking
1467836219774029829,"Dikasih level ppkm 3/4 masih masuk akal. Dikasih larangan pergi dg dipersulit ganjil genap, tes2 terus, masih masuk akal. Dipaksa tetap sekolah utk anak2, nah anak2 kan bukan robot. Diklik tombolnya lsg mau belajar gt? Ada2 aja."
1467836139872477191,@AboutTheRains itu geng ppkm
1467835998285402116,Kalo sirkel ppkm mah yugy gk ada wkwkwk https://t.co/YXumojFF46
1467835943029673986,"@extracrunchyy Kayaknya sih gitu huhu. Sediii banget
Bisaku weekend deh kak kayanya
Minggu depan gimana? Sebelum ppkm 😭"
1467835827677970432,PPKM Luar Jawa-Bali Tetap Diperpanjang Hingga 23 Desember https://t.co/h9U6mt9HxU
1467835759897890818,@SFT00SANHA // waktunya yang kagak ada san bentar lagi ppkm lagi mendekati nyuyer
1467835666138427395,ppkm itaewon😩 https://t.co/MaxKW9vazR
1467835521942519815,@fajrisanjuu @ahs8an masih ppkm juga ga bisa malem
1467834911285407752,Menko Airlangga: PPKM Luar Jawa-Bali Dilanjutkan hingga 23 Desember https://t.co/RxgMPJnrWp
1467834734138904581,@is_pelssy Yg bacakan ppkm sama yg buat aturan ppkm msh ada umur Bang. Coba klo gak ada umur paling semua arwah pd diem di lokasi masing2.
1467834603360505861,@littlecrackh3ad ppkm ka jaga jarak.. wkwkwk
1467834341019373577,@apurpletea geng melanggar ppkm
1467834224489086980,"@autumnpeach88 Biasanya kalo nongkrong mereka yang apdet kek ""hai kita lagi bareng nih"" giliran sm jaehyun yang apdet dispatch ""hai idola kalian melanggar ppkm nih"" HADAHHHH"
1467833611818729474,@rivanisasi Bahkan beberapa bulan sebelumnya rajin olahraga terutama futsal karena sudah jadi kegiatan rutin setiap minggu tapi karena waktu itu adanya PPKM Level 4 imbasnya futsal ditiadakan sampai situasinya benar-benar aman 😅
1467833592675921922,"@WMaulana_ Ppkm spesial edition tahun baru 😅
#INFINITY8ELIEVE"
1467833371938070532,"Menjelang penerapan PPKM Level 3 serentak di seluruh Indonesia. Satpol PP Kota Cirebon Jawa Barat melakukan koordinasi dengan pelaku usaha, perhotelan, dan tempat hiburan. #publisherstory https://t.co/K4tNImG0Fe"
1467833105931141121,"Sepanjang tahun 2020 hingga 2021, usaha warung dan toko kebanyakan tutup dan sepi krn PPKM. Bgmn nasib produk minuman sprt kopi, susu, dll? Tentu barangnya tidak terjual di periode itu, dan produk skrg ini adlh produksi baru. Apa ada yg tahu barang2 tsb lari kemana? 👀"
1467833072573984773,Keterangan Pers Menko Perekonomian Usai Mengikuti Rapat Terbatas Mengenai Evaluasi PPKM https://t.co/N3KRahTf8w
1467832510574829571,"PPKM Level 3 Akhir Tahun, Bioskop hingga Tempat Wisata di Bandar Lampung Tutup, Senin (1/12/2021)

Baca selengkapnya di:
https://t.co/ZHc4efLAZn https://t.co/BYoyI8Xwar"
1467832497941585921,@kasejeongie belum katanya takut ppkm
1467832221939613699,@FJKT48_Bandung Tong heula da bakal ppkm deui :((
1467832011809120259,Tiba-tiba pengen naik kereta jalan-jalan tapi malah mau PPKM :)
1467831808796418058,@autumnpeach88 Sekalinya jaehyun ikut nongkrong juga ga post foto soalnya lagi ppkm:)
1467831693813813251,"Ada kabar kurang sedep, tgl 20 katanya ppkm lagi..hati hati ini kabar aja bukan surat edaran."
1467831516696748032,"OPS YUSTISI COVID-19 

Kegiatan Rutin Yang Ditingkatkan (KRYD)
Sesuai Instruksi Bupati  Grobogan
Nomor : 12 tahun 2021 tentang PPKM Level 1
Dalam Upaya Pencegahan Penyebaran Covid-19 https://t.co/liZWyUKrRN"
1467831220893409287,Gubernur Sulteng Berlakukan PPKM Level 3 Jelang Natal 2021 dan Tahun Baru 2022 https://t.co/ur0GR2V5tU
1467831205315833860,"PPKM Diperpanjang, Daerah dengan Vaksinasi di Bawah 50 Persen Naik Satu Level https://t.co/n7HPw1U4e2 #harianmetropolitan #beritabogor #metropolitanid"
1467830962134290432,"@baiwinvy Iyaa, indo aja udah narik rem ppkm lagi gak mau kecolongan. Gak ada otaknya itu gmm emang"
1467830857075286023,"Babinsa Serda Joko Purnomo Koramil Pedan Kodim 0723/Klaten bersama Polsek Pedan melaksanakan kegiatan Patroli Penegakan PPKM Level 2 Di wilayah Kecamatan Pedan
#Kodim0723Klaten
#Korem074Wrt
#KodamIVDiponegoro https://t.co/b56tNWXzFo"
1467830719888060422,@iiyyaamm__ Gasss dongggg. Why not? Semoga ppkm nanti ga semakin parah.🤪
1467830688028102663,@katanyaaci malang aja. ppkm
1467830528153817092,motivasi ngerjain uas cepet cepet : biar bisa pulang sebelum ppkm
1467830525905846275,"Babinsa Serda Joko Purnomo Koramil Pedan Kodim 0723/Klaten bersama Polsek Pedan melaksanakan kegiatan Patroli Penegakan PPKM Level 2 Di wilayah Kecamatan Pedan
#Kodim0723Klaten
#Korem074Wrt
#KodamIVDiponegoro https://t.co/7J6ZIsNedI"
1467830345118609409,"PPKM Covid-19 Level 3
24 Desember 2021 - 02 Januari 2022

#polripresisi #divisihumaspolri #poldajateng #polrestabanyumas #polsekkebasen #kebasen #purwokerto #banyumas https://t.co/aP6yDKUY2g"
1467830175186370562,"Menko Airlangga: Cegah Varian Omicron, Pemerintah Evaluasi PPKM, https://t.co/MHOaAnk1nJ"
1467830033574027270,@hiialann hilinggg gih sblm ppkm wkwk
1467829875897614336,@Pinokaio Heem mau pulang males ada ppkm
1467829609215324165,"Satpol PP kabupaten Grobogan melakukan Patroli Pengawasan PPKM Level 1 Protkes Pengendalian Covid-19 di wilayah Kabupaten Grobogan pada Hari Senin tanggal 06 Desember 2021, Sore Hari
@ditpolpp_linmas @satpolpp_jateng @SumarniGrobogan @humasGrobogan @diskominfo_grob https://t.co/UaRWG52iN8"
1467829459180949511,"Babinsa Koramil Muara Tebo Hadiri Rapat Koordinasi PPKM Mikro Dan Posko Penanganan Covid
https://t.co/tEmOl4g6xq https://t.co/rErh1RlkCK"
1467829148043284480,@baihaqiidrs Persiapan PPKM
1467828673520619520,"Menurut Airlangga, kriteria penerapan PPKM di luar Jawa-Bali ditetapkan berdasarkan level asesmen https://t.co/yO5jLGGinn"
1467828669213151233,"PPKM Level 2, Kapasitas Bus Transjakarta Tetap 100 Persen

https://t.co/8k0p4NYsSo"
1467828545078448132,Polsek Sukagumiwang Sosialisasi 5M Dalam Rangka Ppkm di Pasar Tradisional https://t.co/S70RjcH5nL lewat @wpvkp
1467827977845030913,@or9il Udah ga ppkm jadi ga keluar di berita
1467827912061886464,"@ika_nafiani busettt, kampusmu wes siap ppkm neh ik"
1467827895804391424,"HMI Pustara Sebut Gelaran Muktamar NU Tidak Pas Digelar di Masa PPKM Level 3
#HMI #KAHMI #KOHATI #FORHATI @MNKahmi 
@KahmiNasional
@kahminasionalRI  https://t.co/Si3PsfnKdG"
1467827841135906817,"@potatodonut Karena pas ketat2nya ppkm (?) di sokor, mereka malah kumpul2 wkwkwkwm"
1467827590954381322,"@contactap2 oalaah berarti selama PPKM level 3 nanti tidak ada persyaratan khusus ya min? hanya swab, sertifikat vaksin, dan e-hac?"
1467827498477973506,@metavins kenapa kok dibilang circle ppkm sih wkwkwkw
1467827484955590661,"Apa yang Perlu Diperhatikan Selama PPKM Level 3 Periode Nataru?

https://t.co/hlK1IfYh52"
1467827444258197504,@FatinShl Gara2 ppkm aq hujat dia skrg cinta.
1467827421885861888,"Apa yang Perlu Diperhatikan Selama PPKM Level 3 Periode Nataru?

https://t.co/7jymDRfHlA"
1467827346971389958,"Apa yang Perlu Diperhatikan Selama PPKM Level 3 Periode Nataru?

https://t.co/yoGZ6hC68j"
1467827281825386496,"Apa yang Perlu Diperhatikan Selama PPKM Level 3 Periode Nataru?

https://t.co/noS3flwZGC"
1467827272111452165,@sbyfess Kapene ppkm maneh loh hahaha
1467827264653955074,Sebetulnya tanpa ppkm pun harusnya masyarakat tetap jaga jarak..👌💫prokes tetap...vaksin lakukan...masker yg bersih...soal ekonomi tetap brjalan biasa. 👌💫Hny kumpul2 ..mal ..tmpt hiburan yg di utamakan tutup.☝️💫💐 Smp dunia mngakui sdh selesai wabah covid. ✌ https://t.co/z2p8cCvZp7
1467826796846481416,@Yaamasasetan PPKM
1467826730949771264,"mending diganti hari liburnya, ini engga:')
keknya gua rasa pun cukup deh ppkm level 4/5 gaperlu sampe kaya gini, murid jg cape butuh istirahat even do cuma dirumah tapi seengaknya tuh libur gitu, dimana hati nuraninya ya orang yg buat kebijakan kaya gini:') #libursemester"
1467826697475031050,@WangXiLei777 @gid_osteo @bangpandaa Hahaa minggu depanya udah tanggal tua sama mepet ppkm ya
1467826696183115777,"@basicgvrl Engga sehh, pengen ae keburu ppkm kim"
1467826337679233029,"@txtdrpemerintah Udah vaksin, pcr dll. Tpi Lebaran dan hari besar lain ujung2nya PPKM 🙃 https://t.co/vOUdjlRq6H"
1467826234780311553,"Pas keluar sama jaehyun gabisa post foto soalnya lagi ppkm, tp tetep keciduk satgas juga hadehhhh https://t.co/RIw1b0lP86"
1467826031503441924,@aleneversad ppkm banget gk tuuuuh wkwk
1467826031004323844,HMI Pustara Soroti Munas NU Berbarengan dengan Pemberlakuan PPKM level 3 https://t.co/gQvt34Xpad
1467825788724539393,"kata mama Natal ini gaboleh nyanyi lagu ""Mari Berhimpun"" karena lagi ppkm 🤣"
1467825761381933060,Airlangga Hartarto menyebutkan bahwa masih ada wilayah di Indonesia yang vaksinasinya masih dibawah 50 persen. Mana saja? https://t.co/HVasQDqpxw
1467825760517849092,@aleneversad sirkel ppkm gatuh🙃
1467825665210601475,"Kombinasi paling menarik dari minggu ini adalah semua campaign akhir tahun klien deadline di 17 Dec, krn akan ada PPKM, kan… dan anak w PAS 🤪

Terasaaa memabukkaaann! Haha"
1467825545664614402,@secretreceipt Hayuu ksna wkkwkw apakah desember akan ppkm lg😭
1467825354140446723,-ness libur nataru kan ppkm tuh boleh naik pesawat gaksii??
1467825353259302917,@11doms_ sedih bgt ppkm lagi :((( tp banyak yg nonton deh kayanya kemaren kemaren dom
